seed	train_num	model_name	status	comment	acc	auc	code
3656	40	titanic_3656_40_18	SUCCEEDED	0_succeeded	0.72	0.7550010103051121	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give higher probability for survival if the passenger is a female, in first class, and embarked from Cherbourg.
        # These conditions are based on the historical data of the Titanic disaster where women, children, and first-class passengers had higher survival rates.
        # The age and fare are also considered where younger and higher fare passengers are given higher probability.
        # This is a simple heuristic and does not guarantee accurate results for all cases.

        y = 0.0
        if row['sex_female'] == 1.0:
            y += 0.3
        if row['pclass'] == 1.0:
            y += 0.3
        if row['embarked_C'] == 1.0:
            y += 0.1
        if row['age'] < 30.0:
            y += 0.1
        if row['fare'] > 30.0:
            y += 0.2

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	40	titanic_3656_40_6	SUCCEEDED	0_succeeded	0.72	0.7547484340270761	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.
        
        # The logic here is to give higher probability for survival if the passenger is a female, in first class, and embarked from Cherbourg.
        # These conditions are based on the historical data of the Titanic disaster where women, children, and first-class passengers had higher survival rates.
        # The age and fare are also considered where younger and higher fare passengers are given higher probability.
        # This is a simple heuristic and does not guarantee accurate results for all cases.
        
        y = 0.0
        if row['sex_female'] == 1.0:
            y += 0.3
        if row['class_First'] == 1.0:
            y += 0.3
        if row['embark_town_Cherbourg'] == 1.0:
            y += 0.1
        if row['age'] <= 30.0:
            y += 0.1
        if row['fare'] >= 30.0:
            y += 0.2

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	40	titanic_3656_40_7	SUCCEEDED	0_succeeded	0.73	0.7332541927662154	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.
        
        # The logic here is to give higher probability for survival if the passenger is a female, in first class, and embarked from Cherbourg.
        # This is based on the historical data that women, children, and the upper-class passengers were given priority during the evacuation.
        # The age, fare, and number of siblings/spouses aboard are also considered.
        # The values are normalized to be between 0 and 1.
        
        y = (row['sex_female'] + row['class_First'] + row['embark_town_Cherbourg'] + row['age']/80 + row['fare']/500 + row['sibsp']/8) / 6

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	40	titanic_3656_40_30	SUCCEEDED	0_succeeded	0.69	0.725323297635886	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give more weightage to the features that are more likely to result in survival.
        # For example, passengers in first class (pclass=1), female passengers (sex_female=1), passengers who embarked at Cherbourg (embarked_C=1), 
        # passengers who are alone (alone_True=1), passengers who are children (who_child=1), passengers who are women (who_woman=1), 
        # passengers in Deck B, C, D, E (deck_B=1, deck_C=1, deck_D=1, deck_E=1) are more likely to survive.
        # On the other hand, passengers in third class (pclass=3), male passengers (sex_male=1), passengers who embarked at Southampton (embarked_S=1), 
        # passengers who are not alone (alone_False=1), passengers who are men (who_man=1), passengers in Deck A, F, G (deck_A=1, deck_F=1, deck_G=1) 
        # are less likely to survive.
        # The fare is also considered, assuming that passengers who paid a higher fare are more likely to survive.
        # The age is considered inversely, assuming that younger passengers are more likely to survive.
        # The sibsp (number of siblings/spouses aboard) and parch (number of parents/children aboard) are not considered as they do not seem to have a clear impact on survival.

        y = 0.1*row['pclass'] + 0.2*row['sex_female'] + 0.1*row['embarked_C'] + 0.1*row['alone_True'] + 0.1*row['who_child'] + 0.1*row['who_woman'] + 0.05*row['deck_B'] + 0.05*row['deck_C'] + 0.05*row['deck_D'] + 0.05*row['deck_E'] + 0.05*row['fare'] - 0.05*row['age'] - 0.1*row['pclass'] - 0.2*row['sex_male'] - 0.1*row['embarked_S'] - 0.1*row['alone_False'] - 0.1*row['who_man'] - 0.05*row['deck_A'] - 0.05*row['deck_F'] - 0.05*row['deck_G']

        # The result is then normalized to be between 0 and 1 using the sigmoid function.
        y = 1 / (1 + np.exp(-y))

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	40	titanic_3656_40_1	SUCCEEDED	0_succeeded	0.3267	0.6388916952919782	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give more weightage to the features that are more likely to result in survival.
        # For example, passengers in first class (pclass=1) or female passengers (sex_female=1) had higher survival rates.
        # Similarly, passengers who were alone (alone_True=1) or who embarked at Cherbourg (embark_town_Cherbourg=1) also had higher survival rates.
        # The weights for these features are chosen based on their relative importance in determining survival.
        y = 0.3*row['pclass'] + 0.5*row['sex_female'] + 0.1*row['alone_True'] + 0.1*row['embark_town_Cherbourg']

        # Normalize the prediction to be between 0 and 1
        y = 1 / (1 + np.exp(-y))

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	40	titanic_3656_40_14	FAILED	3_invalid_pred_value			"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give more weightage to the features that are more likely to result in survival.
        # For example, passengers in first class (pclass=1), female passengers (sex_female=1), passengers who embarked at Cherbourg (embarked_C=1), 
        # passengers who are alone (alone_True=1), passengers who are children (who_child=1), passengers who are women (who_woman=1), 
        # passengers in Deck B, C, D, E (deck_B=1, deck_C=1, deck_D=1, deck_E=1) are more likely to survive.
        # On the other hand, passengers in third class (pclass=3), male passengers (sex_male=1), passengers who embarked at Southampton (embarked_S=1), 
        # passengers who are not alone (alone_False=1), passengers who are men (who_man=1), passengers in Deck A, F, G (deck_A=1, deck_F=1, deck_G=1) 
        # are less likely to survive.
        # The age, number of siblings/spouses aboard (sibsp), number of parents/children aboard (parch), and fare are also considered in the prediction.

        y = 0.1*row['pclass'] + 0.1*row['age'] + 0.05*row['sibsp'] + 0.05*row['parch'] + 0.1*row['fare'] + 0.1*row['sex_female'] - 0.1*row['sex_male'] + 0.1*row['embarked_C'] - 0.1*row['embarked_S'] + 0.1*row['alone_True'] - 0.1*row['alone_False'] + 0.1*row['who_child'] + 0.1*row['who_woman'] - 0.1*row['who_man'] + 0.1*row['deck_B'] + 0.1*row['deck_C'] + 0.1*row['deck_D'] + 0.1*row['deck_E'] - 0.1*row['deck_A'] - 0.1*row['deck_F'] - 0.1*row['deck_G']

        # Normalize the prediction to be between 0 and 1
        y = (y - df.min()) / (df.max() - df.min())

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	40	titanic_3656_40_17	FAILED	2_predict_method_error			"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.
        
        # The logic here is that we are giving more weightage to the passengers who are female, 
        # belong to first class, embarked from Cherbourg and are adults. 
        # These are the passengers who have a higher chance of survival based on the data.
        y = 0.3*row['sex_female'] + 0.3*row['class_First'] + 0.2*row['embark_town_Cherbourg'] + 0.2*row['who_adult']
        
        # Normalizing the output to be between 0 and 1
        y = 1 / (1 + np.exp(-y))

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	40	titanic_3656_40_24	FAILED	3_invalid_pred_value			"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.
        
        # The logic here is to give more weightage to the features that are more likely to result in survival.
        # For example, 'sex_female', 'fare', 'class_First', 'who_woman' are given more weightage as they are more likely to result in survival.
        # Similarly, 'sex_male', 'pclass', 'class_Third', 'who_man' are given less weightage as they are less likely to result in survival.
        # The weights are arbitrary and can be adjusted for better accuracy.
        
        y = 0.3*row['sex_female'] + 0.2*row['fare'] + 0.2*row['class_First'] + 0.2*row['who_woman'] - 0.2*row['sex_male'] - 0.2*row['pclass'] - 0.2*row['class_Third'] - 0.2*row['who_man']
        
        # Normalize the output to be between 0 and 1
        y = (y - df.min()) / (df.max() - df.min())
        
        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_17	SUCCEEDED	0_succeeded	0.8367	0.9454940391998383	"import numpy as np
def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give more weightage to the features that are more likely to result in survival.
        # For example, passengers in first class (pclass=1), female passengers (sex_female=1), passengers who embarked at Cherbourg (embarked_C=1), 
        # passengers who are alone (alone_True=1), passengers who are not adult males (adult_male_False=1), passengers who are women (who_woman=1), 
        # passengers in Deck B, C, D, E (deck_B=1, deck_C=1, deck_D=1, deck_E=1) and passengers who embarked at Cherbourg (embark_town_Cherbourg=1) 
        # are more likely to survive. Therefore, these features are given more weightage in the prediction.
        y = row['pclass']*(-0.15) + row['age']*(-0.02) + row['sibsp']*(-0.05) + row['parch']*0.05 + row['fare']*0.002 + row['sex_female']*0.3 + row['sex_male']*(-0.3) + row['embarked_C']*0.1 + row['embarked_Q']*0.05 + row['embarked_S']*(-0.05) + row['alive_no']*(-0.3) + row['alive_yes']*0.3 + row['alone_False']*(-0.1) + row['alone_True']*0.1 + row['adult_male_False']*0.15 + row['adult_male_True']*(-0.15) + row['who_child']*0.1 + row['who_man']*(-0.15) + row['who_woman']*0.15 + row['class_First']*0.15 + row['class_Second']*0.05 + row['class_Third']*(-0.1) + row['deck_A']*0.05 + row['deck_B']*0.1 + row['deck_C']*0.1 + row['deck_D']*0.1 + row['deck_E']*0.1 + row['deck_F']*0.05 + row['deck_G']*0.05 + row['embark_town_Cherbourg']*0.1 + row['embark_town_Queenstown']*0.05 + row['embark_town_Southampton']*(-0.05)

        # The output is then passed through a sigmoid function to convert it into a probability between 0 and 1.
        y = 1 / (1 + np.exp(-y))

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_3	SUCCEEDED	0_succeeded	0.7633	0.8170590018185492	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give more weightage to the features that are more likely to result in survival.
        # For example, passengers in first class (pclass=1), female passengers (sex_female=1), passengers who embarked at Cherbourg (embarked_C=1), 
        # passengers who are alone (alone_True=1), passengers who are not adult males (adult_male_False=1), passengers who are women (who_woman=1), 
        # passengers in deck B, C, D, E (deck_B=1, deck_C=1, deck_D=1, deck_E=1) and passengers who embarked at Cherbourg (embark_town_Cherbourg=1) 
        # are more likely to survive. 
        # On the other hand, passengers in third class (pclass=3), male passengers (sex_male=1), passengers who embarked at Southampton (embarked_S=1), 
        # passengers who are not alone (alone_False=1), passengers who are adult males (adult_male_True=1), passengers who are men (who_man=1), 
        # passengers in deck A, F, G (deck_A=1, deck_F=1, deck_G=1) and passengers who embarked at Southampton (embark_town_Southampton=1) 
        # are less likely to survive. 
        # The age, number of siblings/spouses aboard (sibsp), number of parents/children aboard (parch) and fare are also considered in the prediction.

        y = 0.1*row['pclass'] + 0.2*row['sex_female'] - 0.2*row['sex_male'] + 0.1*row['embarked_C'] - 0.1*row['embarked_S'] + 0.1*row['alone_True'] - 0.1*row['alone_False'] + 0.2*row['adult_male_False'] - 0.2*row['adult_male_True'] + 0.2*row['who_woman'] - 0.2*row['who_man'] + 0.1*row['deck_B'] + 0.1*row['deck_C'] + 0.1*row['deck_D'] + 0.1*row['deck_E'] - 0.1*row['deck_A'] - 0.1*row['deck_F'] - 0.1*row['deck_G'] + 0.1*row['embark_town_Cherbourg'] - 0.1*row['embark_town_Southampton'] - 0.01*row['age'] - 0.02*row['sibsp'] - 0.02*row['parch'] + 0.01*row['fare']

        # The prediction is then normalized to be between 0 and 1 using the sigmoid function.
        y = 1 / (1 + np.exp(-y))

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_25	SUCCEEDED	0_succeeded	0.7233	0.8074105879975753	"import numpy as np
def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is that we are giving more weightage to the passengers who are female, who are children, who are travelling in first class, who have embarked from Cherbourg and who are alone. These factors are considered based on the historical data of the Titanic disaster where women, children and first class passengers were given priority during the rescue.

        y = 0.3*row['sex_female'] + 0.3*row['who_child'] + 0.2*row['class_First'] + 0.1*row['embark_town_Cherbourg'] + 0.1*row['alone_True']

        # Normalizing the output to be between 0 and 1
        y = y / (0.3 + 0.3 + 0.2 + 0.1 + 0.1)

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_5	SUCCEEDED	0_succeeded	0.5633	0.804733279450394	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give higher probability for survival if the passenger is a female, in first class, and embarked from Cherbourg.
        # These conditions are based on the historical data of the Titanic disaster where women, children, and first-class passengers were given priority during the evacuation.
        # The 'embarked_C' condition is based on the observation that passengers who embarked from Cherbourg had a higher survival rate.
        # The 'fare' condition is based on the assumption that passengers who paid a higher fare are likely to be in a higher class and thus have a higher survival rate.
        # The 'age' condition is based on the assumption that younger passengers have a higher survival rate.
        # The 'sibsp' and 'parch' conditions are based on the assumption that passengers with family members on board have a higher survival rate.

        y = 0.5  # base probability

        if row['sex_female'] == 1.0:
            y += 0.3
        if row['class_First'] == 1.0:
            y += 0.1
        if row['embarked_C'] == 1.0:
            y += 0.05
        if row['fare'] > 30:
            y += 0.05
        if row['age'] < 18:
            y += 0.05
        if row['sibsp'] > 0 or row['parch'] > 0:
            y += 0.05

        # Ensure the probability is within [0, 1]
        y = min(max(y, 0), 1)

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_9	SUCCEEDED	0_succeeded	0.6733	0.8024348353202668	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give higher probability for those who are female, in first class, and embarked from Cherbourg
        # as these factors are generally associated with higher survival rates in the Titanic disaster.
        # The age and fare are also considered, younger and higher fare are assumed to have higher survival rates.
        # This is a simple heuristic and does not guarantee high accuracy.

        prob = 0.5  # start with a base probability

        # increase probability for females
        if row['sex_female'] == 1.0:
            prob += 0.3

        # increase probability for first class passengers
        if row['class_First'] == 1.0:
            prob += 0.1

        # increase probability for passengers embarked from Cherbourg
        if row['embark_town_Cherbourg'] == 1.0:
            prob += 0.05

        # decrease probability for older passengers
        if row['age'] > 30.0:
            prob -= 0.05

        # increase probability for passengers with higher fare
        if row['fare'] > 30.0:
            prob += 0.05

        # ensure probability is within [0,1]
        prob = min(max(prob, 0), 1)

        y = prob

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_15	SUCCEEDED	0_succeeded	0.7933	0.7993281471004243	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give higher probability for survival if the passenger is a female, in first class, and embarked from Cherbourg.
        # These conditions are based on the historical data of the Titanic disaster where women, children, and first-class passengers were given priority during the evacuation.
        # The 'embarked_C' condition is based on the observation that passengers who embarked from Cherbourg had a higher survival rate.
        if row['sex_female'] == 1.0 and row['class_First'] == 1.0 and row['embark_town_Cherbourg'] == 1.0:
            y = 0.9
        elif row['sex_female'] == 1.0 and row['class_First'] == 1.0:
            y = 0.8
        elif row['sex_female'] == 1.0:
            y = 0.7
        else:
            y = 0.2

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_16	SUCCEEDED	0_succeeded	0.75	0.79859567589412	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give higher probability for those who are female, in first class, and embarked from Cherbourg
        # These are based on the known survival factors from the Titanic disaster
        # The age, fare, and number of siblings/spouses/parents/children are also considered
        # The weights for each factor are determined based on their perceived impact on survival

        y = 0.0
        y += row['sex_female'] * 0.3
        y += row['class_First'] * 0.2
        y += row['embarked_C'] * 0.1
        y -= row['age'] / 100 * 0.1
        y += row['fare'] / 100 * 0.1
        y -= row['sibsp'] / 10 * 0.1
        y -= row['parch'] / 10 * 0.1

        # The final probability is capped between 0 and 1
        y = max(0.0, min(1.0, y))

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_2	SUCCEEDED	0_succeeded	0.7567	0.7862194382703576	"import numpy as np
def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give higher probability for survival if the passenger is a female, in first class, and embarked from Cherbourg.
        # These conditions are based on the historical data of the Titanic disaster where women, children, and first-class passengers were given priority during the evacuation.
        # The embarkation point is also considered as passengers from Cherbourg had a higher survival rate.
        # The age of the passenger is also considered, giving higher survival probability for children.
        # The fare paid by the passenger is also considered, assuming that passengers who paid higher fares might have been given priority during the evacuation.
        # This is a simple heuristic and does not take into account all possible factors that could influence survival.

        y = 0.0
        if row['sex_female'] == 1.0:
            y += 0.3
        if row['pclass'] == 1.0:
            y += 0.2
        if row['embarked_C'] == 1.0:
            y += 0.1
        if row['age'] < 18.0:
            y += 0.2
        if row['fare'] > df['fare'].median():
            y += 0.2

        # Normalize the probability to be between 0 and 1
        y = min(max(y, 0.0), 1.0)

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_1	SUCCEEDED	0_succeeded	0.74	0.7836431602343908	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give higher probability for survival if the passenger is a female, in first class, and embarked from Cherbourg.
        # These conditions are based on the historical data of the Titanic disaster where women, children, and first-class passengers were given priority during the evacuation.
        # The condition for embarkation from Cherbourg is based on the data provided, which shows a higher survival rate for these passengers.
        # The age and fare are also considered, with younger and higher-paying passengers given a higher probability of survival.
        # The resulting probability is a simple weighted sum of these factors.

        y = 0.0
        if row['sex_female'] == 1.0:
            y += 0.3
        if row['class_First'] == 1.0:
            y += 0.3
        if row['embark_town_Cherbourg'] == 1.0:
            y += 0.2
        y += 0.1 * (1.0 - row['age'] / 80.0)  # assuming age is between 0 and 80
        y += 0.1 * (row['fare'] / 500.0)  # assuming fare is between 0 and 500

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_21	SUCCEEDED	0_succeeded	0.75	0.7746514447363104	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give higher probability for survival if the passenger is a female, in first class, and embarked from Cherbourg.
        # These conditions are based on the historical data of the Titanic disaster where women, children, and first-class passengers had higher survival rates.
        # The age factor is also considered, giving higher survival probability for children.
        # The fare is also considered, assuming that passengers who paid higher fares might have been given priority during the rescue.
        # This is a simple heuristic and does not guarantee accurate results for all cases.

        y = 0.0
        if row['sex_female'] == 1.0:
            y += 0.3
        if row['pclass'] == 1.0:
            y += 0.2
        if row['embarked_C'] == 1.0:
            y += 0.1
        if row['age'] < 18.0:
            y += 0.2
        if row['fare'] > 30.0:
            y += 0.2

        # The final probability is capped at 1.0
        y = min(y, 1.0)

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_26	SUCCEEDED	0_succeeded	0.75	0.7707617700545566	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give higher probability for those who are in first class, female, embarked from Cherbourg, and are alone.
        # These factors are chosen based on the general knowledge about the Titanic incident.
        # This is a very simple and naive prediction and may not give accurate results.
        # For more accurate results, a machine learning model should be trained using the data.

        p = 0.0
        if row['pclass'] == 1.0:
            p += 0.3
        if row['sex_female'] == 1.0:
            p += 0.3
        if row['embarked_C'] == 1.0:
            p += 0.2
        if row['alone_True'] == 1.0:
            p += 0.2

        # Do not change the code after this point.
        output.append(p)
    return np.array(output)"
3656	50	titanic_3656_50_8	SUCCEEDED	0_succeeded	0.7267	0.7612901596282079	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give higher probability for survival if the passenger is a female, in first class, and embarked from Cherbourg.
        # These conditions are based on the historical data of the Titanic disaster where women, children, and first-class passengers were given priority during the evacuation.
        # The 'embarked from Cherbourg' condition is added based on the data provided, which shows a higher survival rate for these passengers.
        # The age and fare are also considered, with younger and higher-paying passengers given a higher probability of survival.
        # The resulting probability is a simple weighted sum of these factors.

        y = 0.0
        if row['sex_female'] == 1.0:
            y += 0.3
        if row['pclass'] == 1.0:
            y += 0.2
        if row['embarked_C'] == 1.0:
            y += 0.1
        if row['age'] <= 30.0:
            y += 0.2
        if row['fare'] >= 30.0:
            y += 0.2

        # Normalize the probability to be between 0 and 1
        y = min(max(y, 0.0), 1.0)

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_29	SUCCEEDED	0_succeeded	0.3267	0.755506162861184	"import numpy as np
def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give more weightage to the features that are more likely to result in survival.
        # For example, passengers in first class (pclass=1) or female passengers (sex_female=1) had higher survival rates.
        # Similarly, passengers who were alone (alone_True=1) or who embarked at Cherbourg (embark_town_Cherbourg=1) also had higher survival rates.
        # The fare is also considered, assuming that passengers who paid higher fares were more likely to survive.
        # The weights for these features are chosen based on their perceived importance.
        y = 0.3*row['pclass'] + 0.5*row['sex_female'] + 0.1*row['alone_True'] + 0.1*row['embark_town_Cherbourg'] + 0.01*row['fare']

        # Normalize the prediction to be between 0 and 1
        y = 1 / (1 + np.exp(-y))

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_11	SUCCEEDED	0_succeeded	0.7133	0.7477268134976763	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # Here we are using a simple rule-based approach to predict the target.
        # We are assuming that if the passenger is a female (sex_female=1.0), 
        # or if the passenger is a child (who_child=1.0), or if the passenger is in first class (class_First=1.0),
        # then the passenger has a high probability of survival (target=1).
        # Otherwise, the passenger has a low probability of survival.
        # This is based on the historical fact that women, children, and first-class passengers were given priority during the evacuation of the Titanic.
        if row['sex_female'] == 1.0 or row['who_child'] == 1.0 or row['class_First'] == 1.0:
            y = 0.9
        else:
            y = 0.1

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_12	SUCCEEDED	0_succeeded	0.59	0.6877652050919377	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give more weightage to the features that are more likely to result in survival.
        # For example, 'pclass' (passenger class) is a significant factor. Passengers in class 1 are more likely to survive than those in classes 2 and 3.
        # Similarly, 'sex_female' is given more weightage as females had a higher survival rate.
        # 'age' is also considered, giving more chances of survival to younger passengers.
        # 'fare' is considered as passengers who paid higher fares are more likely to be in a higher class and thus, have a higher survival rate.
        # 'sibsp' and 'parch' are considered as passengers with siblings/spouses or parents/children on board may have higher survival rates.
        # 'embarked_C' is given more weightage as passengers who embarked at Cherbourg had a higher survival rate.
        # 'alone_True' is considered as passengers travelling alone may have a lower survival rate.
        # 'adult_male_True' is considered as adult males had a lower survival rate.
        # 'class_First' is given more weightage as passengers in the first class had a higher survival rate.
        # 'deck_B', 'deck_D', 'deck_E' are given more weightage as these decks were closer to the lifeboats and thus, passengers in these decks had a higher survival rate.

        y = 0.1*row['pclass'] + 0.3*row['sex_female'] - 0.05*row['age'] + 0.1*row['fare'] + 0.05*row['sibsp'] + 0.05*row['parch'] + 0.1*row['embarked_C'] - 0.05*row['alone_True'] - 0.1*row['adult_male_True'] + 0.1*row['class_First'] + 0.05*row['deck_B'] + 0.05*row['deck_D'] + 0.05*row['deck_E']

        # Normalize the output to a probability between 0 and 1
        y = 1 / (1 + np.exp(-y))

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_22	SUCCEEDED	0_succeeded	0.3267	0.6643766417458072	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is that we are giving more weightage to the features which are more likely to result in survival.
        # For example, if the passenger is a female (sex_female=1), embarked from Cherbourg (embarked_C=1), travelling alone (alone_True=1), 
        # and in first class (class_First=1), the chances of survival are high.
        # Similarly, if the passenger is a male (sex_male=1), embarked from Southampton (embark_town_Southampton=1), not alone (alone_False=1), 
        # and in third class (class_Third=1), the chances of survival are low.
        # The age and fare are also considered, younger and higher fare passengers are considered to have higher chances of survival.
        # The weights for these features are determined based on their perceived importance.

        y = 0.3*row['sex_female'] + 0.1*row['embarked_C'] + 0.1*row['alone_True'] + 0.2*row['class_First'] - 0.3*row['sex_male'] - 0.1*row['embark_town_Southampton'] - 0.1*row['alone_False'] - 0.2*row['class_Third'] + 0.05*row['age'] + 0.05*row['fare']

        # The output is then normalized to be between 0 and 1 using the sigmoid function.
        y = 1 / (1 + np.exp(-y))

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_7	SUCCEEDED	0_succeeded	0.3267	0.6388916952919782	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give more weightage to the features that are more likely to result in survival.
        # For example, passengers in first class (pclass=1) or female passengers (sex_female=1) had higher survival rates.
        # Similarly, passengers who were alone (alone_True=1) or who embarked at Cherbourg (embark_town_Cherbourg=1) also had higher survival rates.
        # The weights for these features are chosen based on their relative importance in determining survival.
        y = 0.3*row['pclass'] + 0.5*row['sex_female'] + 0.1*row['alone_True'] + 0.1*row['embark_town_Cherbourg']

        # Normalize the prediction to be between 0 and 1
        y = 1 / (1 + np.exp(-y))

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
3656	50	titanic_3656_50_30	SUCCEEDED	0_succeeded	0.3267	0.6388916952919782	"import numpy as np

def predict(x):
    df = x.copy()
    output = []
    for index, row in df.iterrows():
        # Do not change the code before this point.
        # Please describe the process required to make the prediction below.

        # The logic here is to give more weightage to the features that are more likely to result in survival.
        # For example, passengers in first class (pclass=1) or female passengers (sex_female=1) had higher survival rates.
        # Similarly, passengers who were alone (alone_True=1) or who embarked at Cherbourg (embark_town_Cherbourg=1) also had higher survival rates.
        # The weights for these features are chosen based on their relative importance in determining survival.
        y = 0.3*row['pclass'] + 0.5*row['sex_female'] + 0.1*row['alone_True'] + 0.1*row['embark_town_Cherbourg']

        # Normalize the prediction to be between 0 and 1
        y = 1 / (1 + np.exp(-y))

        # Do not change the code after this point.
        output.append(y)
    return np.array(output)"
